Unnamed: 0,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_min,popularity,is_hit
40835,0.378,0.495,7,-5.69,1,0.034,0.513,0.0,0.215,0.215,117.997,4,5.109933333333333,39,0
111711,0.641,0.414,11,-11.95,0,0.0432,0.362,0.833,0.25,0.269,90.007,4,6.27555,40,0
6408,0.297,0.943,10,-8.156,0,0.0813,6.97e-05,0.0117,0.318,0.336,101.578,4,5.6066666666666665,18,0
52806,0.531,0.425,9,-12.091,1,0.0315,0.636,1.59e-05,0.0814,0.679,113.265,4,2.4966666666666666,32,0
25220,0.572,0.654,7,-7.027,0,0.0344,0.0058,3.21e-06,0.09,0.399,122.491,4,3.9508833333333335,72,1
104895,0.3,0.887,11,-6.069,0,0.059,0.00148,0.00104,0.947,0.21,107.289,4,9.03565,26,0
87239,0.564,0.485,8,-2.177,1,0.0404,0.52,0.0,0.0468,0.921,82.376,4,3.52235,49,0
46719,0.642,0.953,6,-4.333,0,0.466,0.16,0.000773,0.0851,0.277,164.966,4,2.3765,18,0
12723,0.418,0.345,10,-9.795,1,0.0354,0.767,0.0,0.176,0.215,172.006,4,3.9315333333333333,45,0
97104,0.471,0.522,0,-6.365,1,0.0313,0.296,0.0,0.322,0.595,176.022,4,2.77675,52,0
111430,0.669,0.531,11,-7.722,0,0.0427,0.0593,0.0271,0.11,0.528,175.991,4,4.7731,46,0
8934,0.685,0.891,0,-7.9,1,0.0393,0.375,3.63e-06,0.391,0.627,120.668,4,3.236266666666667,32,0
1727,0.511,0.678,5,-9.048,1,0.0775,0.0387,0.926,0.0543,0.83,82.041,4,3.396,17,0
54685,0.8,0.598,10,-13.438,0,0.0519,0.000135,0.928,0.106,0.151,127.998,4,8.233766666666666,10,0
61450,0.681,0.936,2,-3.551,1,0.0471,0.259,1.53e-06,0.32,0.924,121.986,4,4.7531,50,0
100549,0.633,0.947,11,-4.909,1,0.0823,0.211,0.00415,0.319,0.785,91.965,4,2.692,35,0
109927,0.619,0.184,9,-12.242,0,0.0324,0.651,0.847,0.134,0.389,146.338,4,4.582883333333333,47,0
22549,0.3,0.898,2,-11.527,1,0.0574,0.00298,0.687,0.139,0.214,76.495,4,5.174433333333333,23,0
15840,0.866,0.407,9,-10.237,1,0.149,0.106,0.0011,0.497,0.305,145.971,4,2.35615,48,0
78957,0.606,0.933,8,-2.891,1,0.0921,0.138,6.21e-05,0.371,0.556,139.989,4,3.3142833333333335,23,0
107325,0.352,0.848,1,-5.994,1,0.0378,0.00559,0.00524,0.0798,0.752,148.027,4,3.29,46,0
46962,0.607,0.912,1,-7.069,1,0.132,0.0163,0.187,0.1,0.181,161.847,4,6.586433333333333,16,0
28256,0.748,0.581,7,-4.541,1,0.0663,0.194,0.0,0.0982,0.33,108.932,4,2.7157333333333336,49,0
33732,0.226,0.882,7,-2.653,1,0.104,0.024,0.0,0.393,0.358,72.486,4,3.7179,36,0
38780,0.308,0.771,11,-6.873,1,0.039,0.0679,0.00182,0.118,0.772,140.334,4,2.9391,25,0
76763,0.503,0.354,0,-7.976,0,0.0278,0.864,0.0228,0.0854,0.249,94.388,4,3.012,19,0
36542,0.82,0.433,11,-8.421,1,0.0491,0.102,0.134,0.0881,0.426,114.981,4,3.6268833333333332,34,0
73805,0.716,0.612,7,-11.662,1,0.0465,0.251,0.934,0.105,0.267,123.012,3,3.66685,40,0
18040,0.468,0.765,1,-7.555,0,0.95,0.883,0.0,0.704,0.491,78.277,4,2.5864666666666665,31,0
32939,0.947,0.193,7,-12.119,1,0.482,0.0181,0.368,0.111,0.135,129.985,4,1.9334333333333333,33,0
12181,0.423,0.81,0,-8.393,1,0.0402,0.000535,0.000122,0.689,0.429,128.384,4,2.828,34,0
23858,0.643,0.506,5,-6.55,0,0.0265,0.147,0.00336,0.141,0.461,130.071,4,3.8328333333333333,44,0
56982,0.523,0.702,6,-6.74,0,0.0462,0.00397,0.0325,0.063,0.494,179.992,4,2.9402166666666667,61,0
45725,0.698,0.578,0,-3.573,1,0.0345,0.868,7.47e-06,0.159,0.657,76.226,4,3.8070166666666667,23,0
50146,0.575,0.828,9,-9.199,1,0.0524,0.00273,0.0083,0.0892,0.458,149.11,4,4.54155,31,0
10436,0.754,0.88,6,-4.505,0,0.0482,0.0108,0.000829,0.355,0.786,118.991,4,4.204766666666667,14,0
91916,0.73,0.634,10,-5.084,0,0.0509,0.181,2.24e-06,0.118,0.182,126.022,4,3.18155,61,0
55543,0.778,0.861,8,-4.809,1,0.0838,0.08,1.15e-06,0.101,0.506,103.988,4,4.422733333333333,48,0
112996,0.676,0.799,7,-6.933,0,0.0412,0.0897,0.0,0.133,0.568,98.018,4,3.3462666666666667,37,0
38541,0.581,0.794,2,-4.384,1,0.0426,0.0329,2.12e-05,0.166,0.892,166.936,4,2.691666666666667,29,0
40608,0.498,0.768,2,-5.634,0,0.0317,0.00625,0.00152,0.647,0.148,139.964,4,5.554166666666666,40,0
104232,0.641,0.892,0,-2.812,0,0.0303,0.255,1.01e-05,0.221,0.841,151.229,4,4.48955,65,0
32441,0.551,0.843,2,-4.264,1,0.0559,0.0109,0.0,0.265,0.7,162.14,4,2.7851,40,0
37232,0.704,0.571,2,-5.939,0,0.0747,0.777,0.0,0.134,0.707,127.943,4,3.1940166666666667,55,0
7973,0.435,0.891,7,-5.021,1,0.0333,0.436,0.00262,0.919,0.77,127.341,4,9.436666666666667,20,0
49813,0.347,0.991,5,-2.427,0,0.16,0.0072,0.000157,0.378,0.0674,74.999,4,4.506666666666667,20,0
100494,0.668,0.974,9,-5.882,1,0.043,0.00265,0.000128,0.259,0.943,147.029,4,2.87955,36,0
101702,0.152,0.012,0,-34.256,1,0.0458,0.938,0.805,0.101,0.0939,68.978,3,2.8,59,0
90121,0.446,0.605,4,-7.584,1,0.0383,0.465,0.0,0.193,0.568,176.221,4,2.8866666666666667,42,0
107773,0.313,0.86,0,-4.999,1,0.0414,2.99e-05,0.104,0.09,0.249,163.094,3,5.478,23,0
27577,0.425,0.946,11,-6.498,1,0.0972,0.0516,0.958,0.126,0.0775,174.023,4,4.636983333333333,17,0
28021,0.582,0.681,5,-6.138,1,0.0458,0.342,0.0,0.186,0.273,95.995,4,3.8333333333333335,57,0
2312,0.356,0.917,9,-6.006,1,0.0479,0.0335,0.0,0.406,0.518,171.176,4,5.954433333333333,80,1
65954,0.764,0.802,0,-4.217,1,0.0351,0.102,0.0,0.189,0.323,132.02,4,3.2346666666666666,70,1
25447,0.786,0.473,9,-12.21,0,0.0335,0.0974,0.007,0.253,0.892,125.381,4,5.3826,34,0
12895,0.694,0.569,0,-6.724,1,0.0244,0.131,1.67e-05,0.0888,0.661,103.997,4,4.25555,19,0
108165,0.509,0.511,0,-10.719,0,0.0293,0.626,8.46e-06,0.365,0.799,109.959,4,3.8577666666666666,25,0
110577,0.518,0.724,8,-6.327,1,0.0839,0.0308,0.0,0.116,0.334,121.884,4,3.2121833333333334,53,0
70130,0.665,0.654,9,-6.948,0,0.0725,0.00249,0.00119,0.109,0.736,149.969,4,3.8733333333333335,64,0
74057,0.683,0.541,5,-8.623,1,0.0448,0.565,1.48e-06,0.244,0.657,139.967,4,3.356733333333333,47,0
6539,0.281,0.972,6,-7.415,0,0.115,1.47e-05,0.0269,0.0676,0.0554,124.823,4,3.7804333333333333,17,0
5341,0.456,0.859,5,-7.397,0,0.0471,0.000837,0.473,0.137,0.143,144.967,4,2.9344833333333336,44,0
112985,0.497,0.578,9,-7.597,1,0.0389,0.835,0.0,0.236,0.676,157.918,4,3.565,38,0
15154,0.539,0.407,2,-10.937,0,0.0328,0.816,0.00291,0.125,0.346,79.985,4,2.675,64,0
46523,0.509,0.983,6,-2.235,0,0.0613,0.0603,0.401,0.0675,0.375,150.036,4,3.2548166666666667,20,0
74417,0.364,0.231,4,-16.246,1,0.0404,0.88,0.000183,0.127,0.154,81.497,4,3.506666666666667,43,0
14813,0.58,0.494,7,-13.402,0,0.0453,0.0488,0.787,0.114,0.908,149.908,4,1.7333333333333334,34,0
28407,0.55,0.619,4,-6.326,1,0.0618,0.127,0.0,0.45,0.379,148.082,4,3.0088666666666666,40,0
69697,0.553,0.659,7,-4.766,1,0.04,0.0779,0.0,0.518,0.454,78.171,4,4.704266666666666,21,0
39640,0.373,0.529,7,-8.75,0,0.0605,0.353,0.0158,0.785,0.38,128.259,4,3.6166666666666667,41,0
8952,0.561,0.681,9,-7.633,0,0.0299,0.16,0.0132,0.106,0.62,87.262,4,5.024216666666667,51,0
35032,0.326,0.914,8,-3.895,1,0.0474,0.122,0.0,0.397,0.672,133.047,4,3.929683333333333,56,0
39905,0.838,0.525,7,-10.115,1,0.238,0.25,6.46e-05,0.0895,0.369,88.007,4,2.3844666666666665,38,0
32080,0.662,0.7,11,-7.056,0,0.0463,0.202,0.589,0.547,0.407,96.993,4,3.0138833333333332,48,0
45941,0.633,0.597,7,-7.583,1,0.0343,0.373,1.22e-06,0.102,0.708,76.993,4,3.773066666666667,20,0
14321,0.892,0.533,5,-8.933,1,0.101,0.0663,3.64e-06,0.177,0.886,124.17,4,2.8988833333333335,48,0
54560,0.626,0.552,2,-6.417,1,0.0375,0.271,0.871,0.112,0.19,124.028,4,4.435483333333333,10,0
32281,0.913,0.141,8,-14.659,1,0.105,0.617,0.907,0.084,0.364,108.018,4,6.051566666666667,55,0
12078,0.676,0.666,4,-10.599,1,0.0393,0.00579,4.4e-05,0.736,0.295,129.01,4,4.47,40,0
73262,0.657,0.63,7,-8.885,1,0.0449,0.149,0.834,0.406,0.106,110.008,4,5.754033333333333,50,0
22381,0.259,0.991,0,-5.264,1,0.173,0.000177,0.352,0.407,0.105,83.15,4,4.7,25,0
108297,0.589,0.402,10,-7.754,1,0.0576,0.966,0.0,0.323,0.667,123.202,4,2.621766666666667,21,0
38940,0.374,0.939,10,-11.326,0,0.0427,0.446,0.817,0.11,0.879,124.167,4,3.748466666666667,25,0
25077,0.877,0.808,11,-7.502,1,0.0401,0.0426,0.248,0.119,0.966,133.237,4,3.8473333333333333,49,0
55812,0.624,0.56,5,-8.332,1,0.0338,0.711,4.58e-06,0.119,0.524,75.04,4,4.1996166666666666,43,0
107836,0.677,0.457,4,-12.888,0,0.0255,0.556,2.22e-05,0.191,0.485,95.005,4,3.77,23,0
88602,0.623,0.901,10,-4.402,0,0.182,0.0785,0.0,0.0251,0.896,179.985,4,3.1088833333333334,69,0
93017,0.544,0.303,5,-12.708,0,0.0365,0.953,0.00215,0.0486,0.726,121.578,4,3.0462166666666666,14,0
64754,0.716,0.321,7,-10.609,1,0.0814,0.911,0.912,0.1,0.964,144.041,4,2.8666666666666667,58,0
61352,0.425,0.981,11,-1.283,0,0.19,0.0107,0.0312,0.347,0.705,150.076,4,4.476266666666667,39,0
110307,0.649,0.628,1,-11.067,1,0.0562,0.00278,0.872,0.227,0.194,138.016,4,8.116666666666667,27,0
80208,0.463,0.458,9,-6.705,1,0.0422,0.776,5.47e-05,0.544,0.593,110.052,4,3.2412833333333335,65,0
34617,0.482,0.357,10,-12.748,1,0.0278,0.924,0.186,0.12,0.223,82.003,4,4.19515,35,0
38984,0.457,0.492,2,-8.104,1,0.0291,0.432,0.00106,0.0996,0.691,98.921,4,2.9611,55,0
49002,0.436,0.869,4,-2.473,0,0.0615,0.0542,0.0,0.0979,0.0383,155.051,4,4.8258,61,0
16690,0.513,0.139,3,-21.617,1,0.0324,0.994,0.96,0.108,0.254,71.201,4,0.6611,25,0
105819,0.644,0.545,6,-7.448,1,0.442,0.514,0.864,0.116,0.571,152.399,4,2.1516333333333333,12,0
66199,0.881,0.928,9,-2.39,1,0.167,0.126,3.36e-05,0.149,0.965,156.003,4,3.2579,16,0
43234,0.338,0.0761,7,-17.472,1,0.0395,0.769,0.0,0.109,0.289,85.449,4,6.1096,33,0
23563,0.579,0.843,7,-5.192,0,0.0387,0.25,0.0893,0.0676,0.462,99.962,4,3.34485,38,0
41887,0.488,0.33,9,-14.404,0,0.0253,0.517,0.0206,0.0729,0.069,93.157,4,6.48155,22,0
112577,0.564,0.697,10,-7.884,0,0.0275,0.00232,0.176,0.108,0.547,144.962,4,4.530133333333334,40,0
14468,0.937,0.299,5,-6.804,1,0.04,0.725,0.0,0.07,0.788,104.089,4,1.23075,45,0
36335,0.561,0.194,4,-13.579,0,0.159,0.886,9.91e-06,0.114,0.306,59.485,4,2.854,35,0
416,0.3,0.27,8,-14.397,0,0.0371,0.9,4.47e-05,0.1,0.214,144.589,4,4.0293,41,0
27063,0.516,0.955,5,-0.846,0,0.0296,0.0336,0.0876,0.114,0.489,173.947,4,3.81895,60,0
43634,0.479,0.96,6,-9.551,0,0.0991,0.000148,4.62e-05,0.208,0.506,93.867,4,2.81,56,0
45591,0.714,0.427,4,-15.097,0,0.032,0.759,0.874,0.142,0.683,136.95,4,2.49,23,0
72805,0.413,0.923,9,-4.487,1,0.053,9.24e-06,0.00102,0.0883,0.504,150.059,4,4.69595,48,0
78515,0.737,0.959,2,-4.109,1,0.324,0.154,0.0,0.267,0.566,157.954,4,2.5512166666666665,28,0
94576,0.509,0.466,10,-14.996,0,0.0378,0.753,0.973,0.0983,0.26,138.486,4,3.2174,56,0
6642,0.445,0.882,0,-6.852,1,0.0458,0.0253,0.694,0.757,0.101,127.577,4,5.0757666666666665,18,0
77533,0.587,0.794,10,-5.89,1,0.0429,0.272,0.0,0.893,0.679,74.979,4,3.494883333333333,44,0
76115,0.512,0.0181,4,-30.054,1,0.0563,0.881,5.78e-05,0.288,0.252,137.927,4,1.4393333333333334,56,0
35343,0.881,0.726,1,-3.696,1,0.0288,0.641,5.68e-06,0.0701,0.71,116.006,4,4.137766666666667,44,0
82388,0.254,0.991,2,-8.653,1,0.164,0.0518,0.408,0.834,0.0611,168.068,4,2.456,25,0
105972,0.671,0.672,1,-14.14,0,0.0443,0.379,0.895,0.108,0.14,166.97,4,2.7544666666666666,15,0
41979,0.419,0.588,3,-6.259,0,0.0299,0.0401,0.0962,0.0838,0.0743,123.947,4,4.904216666666667,20,0
49495,0.638,0.966,1,-2.664,0,0.0445,0.00752,0.0,0.435,0.363,129.911,4,2.7988,23,0
75103,0.527,0.824,1,-8.287,0,0.0607,0.288,0.489,0.391,0.326,92.492,1,3.85555,43,0
26407,0.57,0.789,1,-4.534,1,0.0403,0.25,0.143,0.112,0.564,102.012,4,2.7342166666666667,40,0
112283,0.622,0.625,4,-7.936,0,0.0567,0.00338,0.0,0.163,0.257,86.97,4,4.885783333333333,43,0
37673,0.832,0.73,5,-4.432,1,0.0345,0.4,0.0,0.0815,0.869,127.897,4,2.734366666666667,44,0
10827,0.77,0.911,2,-4.605,0,0.0919,0.351,1.22e-05,0.187,0.573,105.946,4,2.943766666666667,12,0
70837,0.527,0.586,0,-6.619,0,0.0307,0.76,0.0,0.0585,0.61,96.281,4,3.1811,23,0
45542,0.615,0.647,10,-3.4,1,0.0417,0.66,1.12e-05,0.124,0.588,147.846,3,4.749333333333333,24,0
37339,0.653,0.353,2,-1.042,1,0.295,0.0468,0.0,0.0574,0.843,82.279,5,2.3499833333333333,51,0
27192,0.448,0.912,9,-3.72,1,0.304,0.014,0.0,0.243,0.494,125.782,5,3.5,21,0
5151,0.225,0.0619,2,-14.858,0,0.0329,0.847,0.687,0.15,0.0988,57.762,4,2.1037666666666666,50,0
41512,0.631,0.905,0,-4.503,1,0.0568,0.102,0.000137,0.327,0.515,138.964,4,3.2024333333333335,22,0
30814,0.58,0.846,9,-2.876,0,0.0573,0.00537,6.62e-06,0.145,0.366,129.998,4,4.0,66,0
108570,0.422,0.66,11,-6.819,0,0.0324,0.236,0.0,0.398,0.732,185.577,4,3.35,20,0
76986,0.162,0.269,11,-10.583,1,0.0309,0.837,0.0587,0.0918,0.0435,87.247,3,4.51755,18,0
13015,0.815,0.88,6,-8.342,0,0.0408,9.71e-05,0.94,0.0659,0.59,124.316,4,4.530516666666666,19,0
97197,0.506,0.561,0,-5.568,1,0.0261,0.0731,0.0,0.942,0.527,80.512,3,3.2748833333333334,51,0
9989,0.476,0.861,8,-5.145,1,0.0312,0.00673,2.02e-06,0.445,0.478,150.13,4,3.5128833333333334,42,0
10207,0.75,0.93,7,-6.093,1,0.0476,0.00146,0.349,0.178,0.565,128.0,4,3.60955,17,0
25899,0.719,0.822,9,-4.707,1,0.0342,0.196,0.000238,0.199,0.768,120.052,4,3.5608833333333334,30,0
53665,0.801,0.786,9,-3.781,1,0.0322,0.0439,0.0346,0.104,0.549,127.061,4,3.0669166666666667,65,0
19811,0.5,0.225,0,-10.22,1,0.0302,0.842,0.0,0.112,0.355,173.788,3,3.222,70,1
108531,0.626,0.352,2,-12.031,0,0.0557,0.845,0.0,0.108,0.856,98.346,4,2.3951,19,0
49375,0.638,0.977,10,-5.306,1,0.21,0.0122,0.00949,0.165,0.2,149.995,4,6.4206,23,0
80792,0.605,0.469,6,-10.606,1,0.0571,0.572,0.000948,0.59,0.934,110.457,4,4.36375,58,0
49264,0.47,0.901,7,-3.534,1,0.0671,0.00876,0.00173,0.308,0.155,158.015,4,3.1647833333333333,26,0
7794,0.524,0.238,9,-17.01,1,0.0426,0.892,0.0148,0.713,0.641,98.942,4,2.59555,21,0
46536,0.561,0.996,3,-4.47,1,0.0628,0.0812,0.129,0.155,0.479,164.018,4,3.7529166666666667,19,0
13426,0.804,0.564,5,-7.263,0,0.0807,0.0226,0.042,0.0766,0.815,124.015,4,5.849683333333333,10,0
12322,0.542,0.272,5,-15.699,1,0.0434,0.813,5.09e-05,0.724,0.244,134.255,4,2.2300333333333335,31,0
8623,0.436,0.543,11,-13.351,0,0.0962,0.654,9.35e-06,0.0937,0.663,148.282,4,10.366666666666667,63,0
77464,0.565,0.455,7,-13.877,1,0.0303,0.258,3.17e-05,0.0706,0.43,137.997,4,3.9466666666666668,46,0
69847,0.55,0.436,11,-9.828,0,0.0292,0.619,8.16e-06,0.3,0.374,137.919,3,5.14755,19,0
83684,0.616,0.938,1,-6.592,0,0.195,0.3,0.39,0.678,0.17,132.052,4,1.6971833333333333,57,0
28576,0.442,0.6,2,-5.845,1,0.0306,0.535,0.0,0.127,0.157,150.184,4,3.2666666666666666,48,0
62694,0.626,0.402,5,-9.772,0,0.0716,0.675,1.03e-06,0.14,0.557,144.035,4,3.8231,38,0
7997,0.49,0.595,7,-7.456,1,0.0733,0.7,7.65e-06,0.059,0.807,164.616,4,2.7684333333333333,20,0
98222,0.287,0.145,1,-17.856,1,0.0482,0.655,0.0,0.337,0.074,89.277,4,14.546,29,0
113685,0.388,0.794,0,-6.262,1,0.044,0.12,0.0,0.0957,0.328,150.032,4,3.4686666666666666,37,0
34475,0.747,0.906,10,-4.6,0,0.264,0.66,0.0019,0.157,0.799,142.941,4,5.420283333333333,38,0
18752,0.65,0.823,2,-11.148,1,0.933,0.804,0.0,0.5,0.183,103.473,3,1.0518666666666667,22,0
27957,0.423,0.912,8,-5.271,0,0.0478,0.0032,0.00343,0.209,0.261,174.021,4,4.6306666666666665,48,0
80128,0.631,0.631,6,-6.934,1,0.0307,0.693,0.0,0.133,0.697,89.975,4,4.385866666666667,68,0
50289,0.231,0.988,7,-3.318,1,0.157,0.000114,0.0011,0.205,0.268,84.475,4,4.0917666666666666,26,0
2750,0.787,0.735,0,-4.808,0,0.0857,0.331,4.09e-05,0.113,0.698,97.957,4,3.1008333333333336,64,0
11210,0.269,0.591,10,-5.79,0,0.0416,0.453,0.000695,0.0702,0.228,183.793,4,6.7174,67,0
18144,0.645,0.937,10,-4.281,1,0.923,0.784,0.0,0.744,0.294,133.587,4,2.8333333333333335,27,0
77665,0.558,0.559,2,-8.494,1,0.0345,0.762,4.05e-06,0.205,0.89,149.946,4,3.5449333333333333,43,0
88968,0.818,0.488,7,-8.824,1,0.41,0.681,0.0,0.135,0.577,137.159,4,4.055933333333333,43,0
17979,0.616,0.829,6,-10.03,1,0.0383,0.151,0.886,0.469,0.171,117.966,4,2.7117666666666667,36,0
51457,0.734,0.805,9,-2.848,0,0.247,0.246,0.0,0.108,0.71,171.899,4,3.5753333333333335,60,0
72120,0.463,0.917,7,-3.776,1,0.13,0.000266,1.8e-05,0.0872,0.369,160.028,4,4.066283333333334,69,0
46055,0.702,0.953,7,-6.347,0,0.0473,0.0113,0.00193,0.266,0.507,134.027,4,4.4,65,0
8911,0.719,0.556,9,-8.77,1,0.0248,0.477,0.00511,0.0935,0.511,96.9,4,3.91355,58,0
28868,0.668,0.917,1,-4.478,1,0.118,0.00427,0.00491,0.101,0.344,142.047,4,3.5492833333333333,44,0
46525,0.503,0.93,4,-4.539,1,0.377,0.117,0.000637,0.608,0.309,170.09,4,6.157916666666667,20,0
69471,0.658,0.906,11,-3.836,0,0.0787,0.657,0.00112,0.18,0.501,133.012,4,3.5488666666666666,27,0
49910,0.32,0.992,0,-4.902,1,0.102,0.0334,0.847,0.513,0.202,157.584,4,3.1526666666666667,20,0
111005,0.616,0.717,8,-6.178,1,0.11,0.194,9.81e-05,0.0731,0.72,167.99,4,3.279333333333333,60,0
9531,0.391,0.625,4,-5.285,1,0.0306,0.312,0.0,0.117,0.443,78.49,4,5.280216666666667,45,0
65036,0.702,0.741,9,-5.33,1,0.0427,0.00544,0.0,0.337,0.646,124.925,4,3.1264166666666666,80,1
4932,0.515,0.0736,8,-15.492,1,0.031,0.975,0.000261,0.082,0.0684,109.964,4,5.514,48,0
45830,0.671,0.597,5,-7.617,1,0.0337,0.216,0.0,0.183,0.71,79.122,4,4.3053333333333335,21,0
72829,0.39,0.708,0,-8.577,0,0.0357,0.0062,0.0,0.106,0.258,77.482,4,4.00415,25,0
100787,0.812,0.756,1,-6.056,0,0.184,0.0649,0.0,0.276,0.515,90.689,4,5.194216666666667,35,0
32326,0.679,0.585,1,-9.655,0,0.0303,0.438,0.173,0.105,0.477,120.011,4,2.8666666666666667,49,0
39700,0.245,0.00336,9,-38.793,0,0.0451,0.92,0.0234,0.119,0.0505,119.949,3,2.5445333333333333,53,0
75242,0.399,0.151,9,-21.041,1,0.0403,0.959,0.678,0.448,0.143,122.341,4,6.85605,26,0
1662,0.709,0.978,7,-4.67,1,0.0441,0.026,0.851,0.266,0.744,94.391,3,4.0437666666666665,18,0
9358,0.58,0.496,6,-7.995,0,0.362,0.646,0.0,0.109,0.61,139.953,4,3.2571333333333334,47,0
46651,0.623,0.891,7,-6.69,1,0.0492,0.00788,0.915,0.224,0.128,150.005,4,5.92285,18,0
50174,0.423,0.984,7,-3.388,1,0.258,0.000106,2.89e-05,0.342,0.12,140.09,4,3.5404333333333335,30,0
31786,0.605,0.934,5,-3.642,0,0.0331,0.00914,0.00288,0.311,0.825,119.998,4,3.433333333333333,55,0
4172,0.123,0.0358,4,-38.528,1,0.0483,0.99,0.945,0.098,0.0399,114.425,5,1.2629166666666667,60,0
46707,0.663,0.757,0,-10.926,0,0.0355,0.00565,0.657,0.191,0.549,145.649,4,6.842216666666666,18,0
34170,0.436,0.473,1,-7.24,1,0.0307,0.588,4.35e-05,0.103,0.242,108.906,4,4.23355,72,1
288,0.503,0.357,3,-9.36,1,0.0272,0.727,0.0,0.128,0.438,136.135,4,4.104666666666667,64,0
58487,0.503,0.861,6,-5.961,1,0.192,0.00148,0.012,0.0575,0.799,107.649,4,3.61155,26,0
45585,0.571,0.325,7,-11.442,1,0.0443,0.404,0.417,0.0872,0.32,116.457,3,2.8022833333333335,23,0
58339,0.384,0.974,0,-2.901,1,0.0612,3.83e-06,0.789,0.0673,0.288,97.758,4,5.133766666666666,27,0
86677,0.666,0.714,9,-12.217,1,0.0267,0.114,0.0,0.0991,0.964,103.998,4,2.73015,38,0
38654,0.502,0.434,1,-10.845,0,0.0367,0.875,0.885,0.101,0.388,131.206,4,2.908333333333333,53,0
61396,0.296,0.944,5,-3.789,0,0.111,0.0982,0.0,0.454,0.392,148.077,4,4.134883333333334,23,0
37735,0.712,0.9,10,-1.736,0,0.144,0.037,0.0,0.111,0.773,178.108,4,2.2022333333333335,44,0
61225,0.631,0.769,7,-4.234,1,0.0334,0.377,5.56e-06,0.11,0.765,126.968,4,4.37555,26,0
24237,0.8,0.779,2,-10.351,0,0.0604,0.00565,0.889,0.0842,0.49,127.036,4,3.578883333333333,10,0
58602,0.466,0.759,11,-8.148,0,0.0311,0.0304,0.0405,0.171,0.659,180.021,5,6.11985,11,0
55030,0.534,0.481,0,-9.016,0,0.0412,0.697,0.0,0.142,0.293,124.914,4,4.67135,75,1
50404,0.524,0.957,7,-5.881,1,0.0816,0.000225,2.3e-05,0.1,0.32,106.974,4,3.3148833333333334,23,0
14009,0.711,0.396,0,-11.266,1,0.0486,0.829,3e-05,0.119,0.969,199.955,4,2.463,49,0
52485,0.591,0.373,0,-10.395,1,0.0303,0.979,0.000951,0.359,0.637,133.907,4,2.6871,13,0
61417,0.652,0.923,6,-2.734,0,0.0406,0.433,0.000255,0.305,0.926,134.322,4,3.768666666666667,23,0
74307,0.564,0.416,10,-6.813,1,0.0423,0.554,0.00145,0.11,0.344,179.728,3,3.9926666666666666,44,0
101724,0.145,0.997,1,-11.09,1,0.0984,0.1,0.85,0.885,0.0193,82.412,3,3.2611,33,0
35367,0.572,0.655,9,-5.176,1,0.0919,0.655,0.0,0.295,0.633,84.056,4,2.7208666666666668,43,0
5381,0.472,0.929,7,-3.162,1,0.156,0.0197,0.0,0.345,0.481,165.104,4,3.4871,56,0
36719,0.825,0.614,1,-6.296,1,0.115,0.0125,5.53e-06,0.102,0.432,156.997,4,3.5073333333333334,33,0
10542,0.698,0.959,9,-1.101,1,0.0467,0.000834,0.0365,0.222,0.388,87.997,4,6.280883333333334,13,0
73432,0.932,0.523,1,-7.738,0,0.235,0.00161,0.3,0.0903,0.484,125.01,4,3.584,38,0
41184,0.577,0.901,1,-5.981,1,0.0492,0.000431,3.59e-06,0.672,0.337,90.997,4,3.8564333333333334,63,0
70570,0.668,0.499,11,-4.87,1,0.0248,0.473,0.0,0.135,0.297,91.006,4,4.257333333333333,53,0
77598,0.637,0.629,5,-10.269,1,0.0349,0.614,4.77e-05,0.227,0.845,156.011,4,3.0139,44,0
35581,0.565,0.627,5,-6.151,1,0.0361,0.511,0.0,0.662,0.42,135.904,4,3.3682,41,0
60552,0.647,0.72,5,-6.104,0,0.14,0.0945,0.0,0.121,0.134,88.061,4,2.699516666666667,52,0
76443,0.618,0.48,9,-8.172,1,0.0325,0.381,0.0,0.126,0.467,91.471,3,3.104433333333333,23,0
25263,0.495,0.439,6,-13.212,1,0.0467,0.44,8.88e-05,0.725,0.353,165.922,4,4.933333333333334,68,0
18563,0.525,0.867,2,-5.773,0,0.916,0.831,0.0,0.735,0.539,69.174,4,3.9793333333333334,21,0
34594,0.632,0.863,0,-5.21,1,0.0446,0.0449,1.01e-06,0.13,0.731,101.976,4,3.5973333333333333,67,0
69290,0.782,0.735,1,-4.874,0,0.18,0.528,0.0,0.0713,0.799,90.975,4,4.391183333333333,35,0
72763,0.352,0.701,6,-6.955,0,0.0436,0.00182,0.0666,0.154,0.147,112.264,4,4.5091,14,0
62928,0.555,0.935,4,-5.294,1,0.112,0.0114,0.00176,0.214,0.376,99.475,4,3.935766666666667,35,0
48907,0.368,0.919,1,-7.524,1,0.081,6.62e-05,0.051,0.128,0.291,87.331,4,2.840333333333333,29,0
12822,0.666,0.368,1,-10.931,1,0.0263,0.767,0.0,0.106,0.472,100.077,4,4.6466666666666665,19,0
1264,0.659,0.74,7,-6.524,1,0.198,0.108,0.0,0.115,0.91,190.001,4,4.168,25,0
5893,0.592,0.863,5,-7.544,0,0.346,0.616,0.0,0.131,0.638,100.995,4,3.03025,34,0
112618,0.752,0.605,11,-8.265,1,0.404,0.334,0.0,0.156,0.521,164.858,4,1.9011166666666666,40,0
