danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_min,is_short_track,energy_x_danceability,acoustic_minus_energy,explicit_int,macro_classical,macro_electronic,macro_folk_country,macro_hiphop_rnb,macro_jazz_blues,macro_latin,macro_metal,macro_mood_other,macro_pop,macro_reggae,macro_rock,macro_world,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,ts_3,ts_4,ts_5,popularity,is_hit
0.55,0.557,-6.875,1,0.0987,0.0623,0.000231,0.154,0.439,111.383,2.917866666666667,0,0.30635000000000007,-0.49470000000000003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,20,0
0.634,0.215,-14.554,1,0.0354,0.759,0.913,0.109,0.123,80.942,1.8024666666666667,1,0.13631,0.544,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,0
0.66,0.886,-3.223,0,0.0497,0.806,7.42e-06,0.0902,0.907,131.888,1.5598833333333333,1,0.5847600000000001,-0.07999999999999996,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,0
0.46,0.566,-5.637,1,0.0502,0.239,5.96e-06,0.0967,0.189,168.408,3.08955,0,0.26036,-0.32699999999999996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,68,0
0.595,0.265,-10.291,1,0.0279,0.83,0.000127,0.103,0.304,105.811,4.062216666666667,0,0.157675,0.565,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20,0
0.542,0.947,-1.958,1,0.0577,0.235,3.2e-06,0.129,0.571,152.029,4.295333333333334,0,0.513274,-0.712,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,36,0
0.694,0.844,-4.586,0,0.435,0.296,0.0,0.107,0.701,107.145,2.890216666666667,0,0.5857359999999999,-0.548,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,21,0
0.218,0.851,-5.342,1,0.0834,3.64e-05,0.0145,0.232,0.679,169.015,2.7087166666666667,0,0.185518,-0.8509635999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,29,0
0.718,0.518,-8.52,0,0.305,0.157,0.036,0.0741,0.741,119.912,3.8501333333333334,0,0.371924,-0.361,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,19,0
0.83,0.618,-8.374,0,0.104,0.087,0.0,0.0512,0.849,115.997,6.783333333333333,0,0.51294,-0.531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,40,0
0.54,0.675,-6.449,0,0.0429,0.1,0.0,0.237,0.348,99.97,2.82955,0,0.36450000000000005,-0.5750000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,64,0
0.74,0.295,-8.717,1,0.148,0.696,0.0,0.408,0.929,158.026,1.6842166666666667,1,0.2183,0.40099999999999997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,48,0
0.311,0.894,-4.192,1,0.0431,9e-06,0.00123,0.334,0.324,154.924,3.7046666666666668,0,0.278034,-0.893991,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21,0
0.201,0.906,-9.661,1,0.0699,1.56e-06,0.949,0.319,0.26,110.659,1.716,1,0.18210600000000002,-0.9059984400000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0
0.319,0.264,-8.641,0,0.0326,0.796,5.91e-06,0.16,0.163,107.98,2.738,0,0.084216,0.532,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,38,0
0.738,0.503,-10.876,1,0.0309,0.613,1.16e-05,0.1,0.556,121.914,4.160866666666666,0,0.371214,0.10999999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,40,0
0.641,0.477,-5.57,1,0.0284,0.656,0.0,0.228,0.296,105.011,3.8977666666666666,0,0.305757,0.17900000000000005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,52,0
0.697,0.428,-13.579,1,0.0606,0.735,0.00353,0.0983,0.093,114.994,3.466666666666667,0,0.29831599999999997,0.307,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,0
0.551,0.224,-13.374,0,0.0424,0.812,0.864,0.102,0.134,86.044,2.5458833333333333,0,0.123424,0.5880000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,42,0
0.482,0.213,-10.087,0,0.0298,0.832,0.0,0.118,0.124,135.783,3.5473333333333334,0,0.102666,0.619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,25,0
0.287,0.791,-4.956,1,0.05,0.163,0.0,0.0832,0.401,171.994,5.584,0,0.227017,-0.628,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44,0
0.774,0.887,-10.39,1,0.0514,0.0538,0.91,0.0923,0.224,124.003,8.0,0,0.686538,-0.8332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,37,0
0.558,0.298,-10.06,0,0.0356,0.805,1.87e-06,0.0786,0.603,120.311,3.324883333333333,0,0.16628400000000002,0.5070000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21,0
0.591,0.539,-9.367,0,0.0266,0.012,0.588,0.29,0.551,106.605,3.7421166666666665,0,0.318549,-0.527,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,53,0
0.72,0.738,-11.084,1,0.0938,0.276,0.927,0.106,0.548,95.995,0.80155,1,0.5313599999999999,-0.46199999999999997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11,0
0.463,0.682,-8.097,1,0.864,0.782,0.0,0.722,0.523,150.377,3.4251,0,0.31576600000000005,0.09999999999999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,22,0
0.722,0.699,-8.113,0,0.0363,0.00978,0.819,0.0984,0.279,119.996,4.1256,0,0.504678,-0.6892199999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,51,0
0.675,0.817,-3.789,0,0.0497,0.00711,0.0,0.0839,0.446,105.964,3.59895,0,0.551475,-0.80989,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,72,1
0.344,0.687,-5.548,1,0.0363,0.454,0.000655,0.605,0.091,143.823,6.334,0,0.236328,-0.23300000000000004,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,0
0.559,0.956,-5.651,1,0.0639,0.00654,0.0747,0.0944,0.249,169.857,6.065316666666667,0,0.534404,-0.94946,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,17,0
0.812,0.586,-12.143,1,0.0691,0.215,0.889,0.0726,0.774,128.14,6.825333333333333,0,0.475832,-0.371,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0
0.666,0.863,-4.146,1,0.0299,0.321,0.0,0.557,0.961,145.95,2.5224333333333333,0,0.574758,-0.542,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,44,0
0.759,0.828,-10.116,0,0.304,0.535,0.788,0.114,0.271,75.004,1.9251833333333332,1,0.628452,-0.2929999999999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,38,0
0.286,0.995,-3.361,1,0.0957,1.69e-05,0.0529,0.375,0.547,180.188,1.6857666666666666,1,0.28457,-0.9949831,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,29,0
0.764,0.683,-5.658,0,0.0715,0.173,0.842,0.117,0.141,92.654,3.0862166666666666,0,0.521812,-0.51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0
0.339,0.894,-5.938,1,0.0555,0.000903,0.597,0.547,0.679,131.042,0.9906833333333334,1,0.303066,-0.893097,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,29,0
0.775,0.613,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,3.4797666666666665,0,0.475075,-0.504,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,83,1
0.432,0.94,-4.099,0,0.374,0.159,0.0,0.154,0.225,80.084,3.116216666666667,0,0.40608,-0.7809999999999999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,52,0
0.594,0.647,-4.347,1,0.0834,0.121,0.0,0.352,0.511,82.321,3.0,0,0.384318,-0.526,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,74,1
0.741,0.406,-13.254,0,0.0667,0.0103,0.878,0.0985,0.447,172.021,4.0311,0,0.300846,-0.39570000000000005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,33,0
0.643,0.603,-5.416,1,0.0311,0.012,0.0,0.118,0.42,144.01,3.6111333333333335,0,0.387729,-0.591,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,63,0
0.437,0.884,-6.755,1,0.11,0.00261,1.08e-05,0.652,0.407,166.98,5.374666666666666,0,0.386308,-0.88139,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,21,0
0.154,0.451,-27.582,1,0.159,0.000405,0.995,0.3,0.0103,132.249,2.1,1,0.069454,-0.450595,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,35,0
0.627,0.971,-3.649,0,0.176,0.00139,0.0945,0.38,0.153,130.005,4.229333333333333,0,0.6088169999999999,-0.96961,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,29,0
0.47,0.693,-5.803,1,0.0443,0.153,0.0,0.115,0.115,129.139,5.736666666666666,0,0.32570999999999994,-0.5399999999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,38,0
0.485,0.245,-12.661,0,0.0677,0.782,1.59e-06,0.11,0.178,98.54,2.2552,1,0.118825,0.537,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,42,0
0.628,0.383,-12.266,0,0.0383,0.73,0.864,0.118,0.0677,80.003,2.2625,1,0.24052400000000002,0.347,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,35,0
0.695,0.816,-6.63,1,0.0812,0.024,0.325,0.311,0.0626,141.973,3.55105,0,0.56712,-0.7919999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,46,0
0.662,0.331,-8.35,1,0.0407,0.869,0.0,0.114,0.432,113.779,3.3741,0,0.219122,0.538,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,64,0
0.545,0.169,-10.145,1,0.0457,0.953,0.0,0.152,0.291,138.199,3.3821333333333334,0,0.092105,0.7839999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,48,0
0.491,0.968,-5.146,0,0.111,0.000239,0.0329,0.364,0.388,95.022,3.97485,0,0.475288,-0.967761,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,50,0
0.609,0.251,-15.696,1,0.0316,0.85,0.0371,0.0947,0.304,85.0,2.665033333333333,0,0.152859,0.599,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,33,0
0.0,2.03e-05,-16.555,1,0.0,0.951,0.873,0.113,0.0,122.4795,6.0,0,0.0,0.9509797,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,38,0
0.746,0.94,-3.273,1,0.0413,0.381,1.96e-05,0.0962,0.968,147.071,2.4079166666666665,1,0.70124,-0.5589999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,43,0
0.688,0.835,-4.162,1,0.0911,0.0583,2.87e-06,0.0795,0.88,84.858,3.84155,0,0.5744799999999999,-0.7767,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,67,0
0.665,0.782,-8.438,0,0.0307,0.12,4.19e-06,0.125,0.731,137.453,2.816666666666667,0,0.52003,-0.662,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,66,0
0.56,0.761,-5.202,1,0.0879,0.126,0.0,0.0896,0.236,140.555,3.582666666666667,0,0.42616000000000004,-0.635,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,52,0
0.449,0.684,-5.195,1,0.0362,0.0377,0.0,0.717,0.156,100.029,7.85355,0,0.30711600000000006,-0.6463000000000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,49,0
0.666,0.501,-7.045,0,0.0258,0.587,0.0,0.331,0.867,165.014,5.312433333333333,0,0.333666,0.08599999999999997,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,27,0
0.363,0.43,-6.342,1,0.0468,0.9,0.0128,0.123,0.736,180.517,3.6086666666666667,0,0.15609,0.47000000000000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,20,0
0.541,0.64,-9.203,0,0.0494,0.624,0.0,0.49,0.639,93.049,3.1982166666666667,0,0.34624000000000005,-0.016000000000000014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,47,0
0.511,0.623,-6.0,1,0.049,0.03,1.8e-05,0.191,0.196,153.096,2.1530666666666667,1,0.318353,-0.593,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,33,0
0.159,0.413,-7.236,1,0.036,0.849,0.00437,0.137,0.217,85.821,4.26755,0,0.065667,0.436,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,21,0
0.552,0.87,-3.998,1,0.048,9.54e-05,0.0968,0.283,0.364,106.049,4.3635166666666665,0,0.48024000000000006,-0.8699046,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0
0.451,0.983,-7.436,0,0.347,0.0909,0.982,0.107,0.378,161.108,1.6127666666666667,1,0.44333300000000003,-0.8921,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18,0
0.722,0.781,-5.772,0,0.219,0.103,0.0,0.0849,0.494,148.066,3.1313333333333335,0,0.563882,-0.678,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,55,0
0.433,0.478,-6.641,1,0.0725,0.191,0.0,0.32,0.173,179.98,3.8333333333333335,0,0.206974,-0.287,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,63,0
0.575,0.646,-5.444,1,0.026,0.684,5.28e-06,0.342,0.541,90.362,3.9584333333333332,0,0.37145,0.038000000000000034,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43,0
0.736,0.727,-4.642,0,0.0571,0.0584,1.91e-06,0.0976,0.644,94.048,3.8177333333333334,0,0.535072,-0.6686,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,83,1
0.641,0.289,-19.692,1,0.0484,0.985,0.954,0.104,0.63,116.011,1.4655166666666666,1,0.185249,0.696,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20,0
0.629,0.936,-2.038,0,0.063,0.0136,0.0,0.279,0.683,134.052,3.0212166666666667,0,0.588744,-0.9224000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0
0.865,0.542,-3.827,1,0.0749,0.118,0.0134,0.0668,0.68,91.006,3.20535,0,0.46883,-0.42400000000000004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,65,0
0.624,0.734,-7.338,0,0.176,0.33,0.0549,0.326,0.563,184.051,2.6521666666666666,0,0.458016,-0.40399999999999997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,65,0
0.794,0.432,-10.192,1,0.166,0.136,0.000165,0.111,0.336,86.292,2.33,1,0.34300800000000004,-0.296,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,39,0
0.439,0.706,-4.388,1,0.0418,0.922,0.0,0.363,0.802,105.272,2.570666666666667,0,0.309934,0.21600000000000008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,17,0
0.335,0.996,-19.941,0,0.0345,0.382,0.61,0.889,0.0115,90.807,3.066666666666667,0,0.33366,-0.614,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,34,0
0.253,0.157,-16.035,0,0.0314,0.876,0.113,0.106,0.182,65.165,3.52955,0,0.039721,0.719,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,31,0
0.703,0.649,-7.727,0,0.0312,0.397,0.0,0.209,0.862,122.719,2.66155,0,0.456247,-0.252,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,53,0
0.769,0.542,-7.253,0,0.0586,0.182,1.49e-06,0.0954,0.452,126.889,2.929133333333333,0,0.41679800000000006,-0.36000000000000004,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,0
0.684,0.434,-7.063,0,0.0419,0.0446,0.905,0.118,0.162,91.972,2.6395166666666667,0,0.296856,-0.38939999999999997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,15,0
0.646,0.859,-6.096,1,0.0626,0.000467,0.000972,0.309,0.28,109.705,4.928433333333333,0,0.554914,-0.858533,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12,0
0.497,0.474,-6.964,1,0.073,0.541,0.0,0.0942,0.945,163.661,2.4099666666666666,1,0.23557799999999998,0.06700000000000006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,51,0
0.874,0.908,-3.573,0,0.0593,0.00839,0.0891,0.343,0.905,125.981,2.57935,0,0.7935920000000001,-0.89961,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,64,0
0.602,0.681,-6.976,0,0.0517,0.468,0.0,0.068,0.505,89.923,3.828666666666667,0,0.409962,-0.21300000000000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,61,0
0.533,0.958,-6.26,0,0.0887,0.000394,0.0416,0.0905,0.455,146.999,4.336883333333334,0,0.510614,-0.957606,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20,0
0.0746,0.156,-24.007,0,0.0393,0.863,0.919,0.105,0.0463,80.494,7.648433333333333,0,0.0116376,0.707,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,56,0
0.76,0.743,-5.007,0,0.0432,0.0792,0.000312,0.349,0.57,99.979,2.8385666666666665,0,0.56468,-0.6638,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,51,0
0.8,0.733,-11.452,1,0.0515,0.0388,0.833,0.114,0.186,124.974,7.584,0,0.5864,-0.6941999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,0
0.407,0.965,-5.605,1,0.25,0.133,4.63e-05,0.416,0.534,168.05,4.44555,0,0.39275499999999997,-0.832,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,37,0
0.688,0.72,-6.827,0,0.0409,0.00545,0.0468,0.0832,0.355,110.04,3.1636333333333333,0,0.49535999999999997,-0.71455,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,36,0
0.656,0.908,-3.195,0,0.0327,0.0114,0.209,0.17,0.232,144.978,3.22765,0,0.5956480000000001,-0.8966000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,45,0
0.628,0.366,-14.213,0,0.0374,0.492,1.91e-05,0.0982,0.749,91.864,3.8666666666666667,0,0.229848,0.126,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,23,0
0.82,0.452,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,4.232,0,0.37063999999999997,0.09100000000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,86,1
0.731,0.572,-7.889,0,0.0445,0.105,0.00012,0.133,0.947,154.038,3.6428833333333333,0,0.41813199999999995,-0.46699999999999997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,63,0
0.653,0.644,-6.204,1,0.0572,0.784,0.000202,0.161,0.363,88.968,2.963416666666667,0,0.420532,0.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,64,0
0.959,0.496,-8.939,0,0.194,0.0157,0.0,0.113,0.677,130.028,2.6214166666666667,0,0.475664,-0.4803,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11,0
0.531,0.468,-8.538,1,0.0319,0.176,0.0,0.149,0.322,119.966,5.184,0,0.24850800000000003,-0.29200000000000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,47,0
0.689,0.481,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,3.8254166666666665,0,0.33140899999999995,-0.11199999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,82,1
0.364,0.213,-18.34,1,0.0411,0.979,0.814,0.151,0.359,131.83,2.58,0,0.07753199999999999,0.766,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,22,0
0.813,0.791,-8.798,1,0.0458,4.03e-05,0.897,0.0954,0.132,124.019,7.774183333333333,0,0.643083,-0.7909597,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0
0.837,0.306,-11.615,1,0.0719,0.387,0.0,0.0656,0.963,190.125,2.5681166666666666,0,0.25612199999999996,0.08100000000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,57,0
0.783,0.783,-4.019,1,0.0377,0.266,0.0,0.0976,0.918,110.062,1.9655666666666667,1,0.613089,-0.517,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,32,0
0.912,0.677,-4.212,1,0.0713,0.193,0.0,0.0939,0.94,115.061,2.7769,0,0.6174240000000001,-0.48400000000000004,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0
0.504,0.436,-9.641,1,0.0276,0.503,0.68,0.118,0.0506,90.114,6.465766666666667,0,0.219744,0.067,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,53,0
0.631,0.628,-7.393,0,0.14,0.0383,0.0,0.0852,0.963,184.234,3.283333333333333,0,0.396268,-0.5897,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,41,0
0.393,0.641,-9.125,0,0.0556,0.403,0.969,0.124,0.652,76.3,4.80105,0,0.251913,-0.238,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,40,0
0.622,0.748,-7.73,1,0.0437,0.161,0.0,0.1,0.725,128.844,5.3091,0,0.465256,-0.587,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,44,0
0.606,0.718,-5.842,1,0.0373,0.191,0.0,0.108,0.376,90.014,3.5371,0,0.435108,-0.5269999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0
0.608,0.488,-9.337,1,0.0373,0.582,0.0,0.538,0.637,143.849,2.66045,0,0.29670399999999997,0.09399999999999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,42,0
0.489,0.337,-12.972,1,0.112,0.301,0.0,0.13,0.276,179.599,4.154883333333333,0,0.164793,-0.03600000000000003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,45,0
0.359,0.56,-6.662,1,0.0275,0.139,0.00167,0.112,0.239,100.042,2.9304,0,0.20104000000000002,-0.42100000000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,35,0
